timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,flags
2025-06-16T12:00:09.165003,192.168.1.162,192.168.1.1,44879,53,TCP,66,S
2025-06-16T12:00:09.231308,192.168.1.162,192.168.1.1,44880,53,TCP,66,S
2025-06-16T12:00:09.292442,192.168.1.1,192.168.1.162,53,44878,TCP,66,SA
2025-06-16T12:00:09.346498,192.168.1.1,192.168.1.162,53,44879,TCP,66,SA
2025-06-16T12:00:09.406569,192.168.1.1,192.168.1.162,53,44880,TCP,66,SA
2025-06-16T12:00:09.470920,192.168.1.162,192.168.1.1,44878,53,TCP,54,A
2025-06-16T12:00:09.535903,192.168.1.162,192.168.1.1,44879,53,TCP,54,A
2025-06-16T12:00:09.582519,192.168.1.162,192.168.1.1,44880,53,TCP,54,A
2025-06-16T12:00:09.660219,192.168.1.162,192.168.1.1,44880,53,TCP,56,PA
2025-06-16T12:00:09.724061,192.168.1.162,192.168.1.1,44880,53,TCP,87,PA
2025-06-16T12:00:09.773622,192.168.1.162,192.168.1.1,44879,53,TCP,56,PA
2025-06-16T12:00:09.831810,192.168.1.162,192.168.1.1,44879,53,TCP,87,PA
2025-06-16T12:00:09.883941,192.168.1.162,192.168.1.1,44878,53,TCP,56,PA
2025-06-16T12:00:09.958683,192.168.1.162,192.168.1.1,44878,53,TCP,87,PA
2025-06-16T12:00:10.017773,192.168.1.1,192.168.1.162,53,44880,TCP,54,A
2025-06-16T12:00:10.066423,192.168.1.1,192.168.1.162,53,44879,TCP,54,A
2025-06-16T12:00:10.125885,192.168.1.1,192.168.1.162,53,44879,TCP,105,PA
2025-06-16T12:00:10.174594,192.168.1.162,192.168.1.1,44879,53,TCP,54,FA
2025-06-16T12:00:10.245367,192.168.1.1,192.168.1.162,53,44878,TCP,54,A
2025-06-16T12:00:10.296138,192.168.1.1,192.168.1.162,53,44880,TCP,54,A
2025-06-16T12:00:10.360619,192.168.1.1,192.168.1.162,53,44878,TCP,117,PA
2025-06-16T12:00:10.418707,192.168.1.1,192.168.1.162,53,44879,TCP,54,A
2025-06-16T12:00:10.482248,192.168.1.1,192.168.1.162,53,44878,TCP,54,A
2025-06-16T12:00:10.535108,192.168.1.162,192.168.1.1,44879,53,TCP,54,A
2025-06-16T12:00:10.601935,192.168.1.162,192.168.1.1,44878,53,TCP,54,A
2025-06-16T12:00:10.663212,192.168.1.162,192.168.1.1,44878,53,TCP,54,FA
2025-06-16T12:00:10.728712,192.168.1.1,192.168.1.162,53,44879,TCP,54,FA
2025-06-16T12:00:10.791765,192.168.1.162,192.168.1.1,44879,53,TCP,54,A
2025-06-16T12:00:10.853408,192.168.1.1,192.168.1.162,53,44878,TCP,54,FA
2025-06-16T12:00:10.917153,192.168.1.162,192.168.1.1,44878,53,TCP,54,A
2025-06-16T12:00:10.965369,192.168.1.162,192.168.1.1,44880,53,TCP,54,FA
2025-06-16T12:00:11.039579,192.168.1.1,192.168.1.162,53,44880,TCP,146,PA
2025-06-16T12:00:11.094858,192.168.1.1,192.168.1.162,53,44880,TCP,54,FA
2025-06-16T12:00:11.176341,192.168.1.162,192.168.1.1,44880,53,TCP,54,RA
2025-06-16T12:00:11.253082,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:12.755919,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:14.628003,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:16.660457,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:17.633312,192.168.1.162,192.168.1.1,44881,53,TCP,66,S
2025-06-16T12:00:18.011511,192.168.1.162,192.168.1.1,44882,53,TCP,66,S
2025-06-16T12:00:18.064781,192.168.1.162,192.168.1.1,44883,53,TCP,66,S
2025-06-16T12:00:18.128337,192.168.1.1,192.168.1.162,53,44882,TCP,66,SA
2025-06-16T12:00:18.194794,192.168.1.162,192.168.1.1,44882,53,TCP,54,A
2025-06-16T12:00:18.244286,192.168.1.1,192.168.1.162,53,44881,TCP,66,SA
2025-06-16T12:00:18.304719,192.168.1.162,192.168.1.1,44881,53,TCP,54,A
2025-06-16T12:00:18.368508,192.168.1.162,192.168.1.1,44882,53,TCP,56,PA
2025-06-16T12:00:18.434199,192.168.1.1,192.168.1.162,53,44883,TCP,66,SA
2025-06-16T12:00:18.495652,192.168.1.162,192.168.1.1,44882,53,TCP,87,PA
2025-06-16T12:00:18.559532,192.168.1.162,192.168.1.1,44883,53,TCP,54,A
2025-06-16T12:00:18.619025,192.168.1.162,192.168.1.1,44881,53,TCP,56,PA
2025-06-16T12:00:18.679373,192.168.1.162,192.168.1.1,44881,53,TCP,87,PA
2025-06-16T12:00:18.734213,192.168.1.162,192.168.1.1,44883,53,TCP,56,PA
2025-06-16T12:00:18.791177,192.168.1.162,192.168.1.1,44883,53,TCP,87,PA
2025-06-16T12:00:18.851752,192.168.1.1,192.168.1.162,53,44882,TCP,54,A
2025-06-16T12:00:18.915828,192.168.1.1,192.168.1.162,53,44881,TCP,54,A
2025-06-16T12:00:18.981155,192.168.1.1,192.168.1.162,53,44882,TCP,54,A
2025-06-16T12:00:19.042907,192.168.1.1,192.168.1.162,53,44881,TCP,54,A
2025-06-16T12:00:19.107040,192.168.1.1,192.168.1.162,53,44883,TCP,54,A
2025-06-16T12:00:19.175105,192.168.1.1,192.168.1.162,53,44883,TCP,54,A
2025-06-16T12:00:19.229411,192.168.1.1,192.168.1.162,53,44882,TCP,105,PA
2025-06-16T12:00:19.292544,192.168.1.162,192.168.1.1,44882,53,TCP,54,FA
2025-06-16T12:00:19.349760,192.168.1.1,192.168.1.162,53,44882,TCP,54,FA
2025-06-16T12:00:19.415853,192.168.1.162,192.168.1.1,44882,53,TCP,54,A
2025-06-16T12:00:19.475664,192.168.1.1,192.168.1.162,53,44881,TCP,117,PA
2025-06-16T12:00:19.540167,192.168.1.162,192.168.1.1,44881,53,TCP,54,FA
2025-06-16T12:00:19.592841,192.168.1.1,192.168.1.162,53,44881,TCP,54,FA
2025-06-16T12:00:19.651963,192.168.1.162,192.168.1.1,44881,53,TCP,54,A
2025-06-16T12:00:19.715675,192.168.1.162,192.168.1.1,44883,53,TCP,54,FA
2025-06-16T12:00:19.789563,192.168.1.1,192.168.1.162,53,44883,TCP,139,PA
2025-06-16T12:00:19.843728,192.168.1.1,192.168.1.162,53,44883,TCP,54,FA
2025-06-16T12:00:19.913424,192.168.1.162,192.168.1.1,44883,53,TCP,54,RA
2025-06-16T12:00:19.999229,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:20.723537,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:21.743925,192.168.1.162,192.168.1.1,51947,53,UDP,80,
2025-06-16T12:00:21.812344,192.168.1.162,192.168.1.1,50614,53,UDP,80,
2025-06-16T12:00:21.878443,192.168.1.1,192.168.1.162,53,51947,UDP,192,
2025-06-16T12:00:21.943280,192.168.1.1,192.168.1.162,53,50614,UDP,216,
2025-06-16T12:00:22.789021,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:25.041741,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:26.821716,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:27.828727,192.168.1.162,20.50.88.242,44865,443,TCP,54,FA
2025-06-16T12:00:28.193341,20.50.88.242,192.168.1.162,443,44865,TCP,54,FA
2025-06-16T12:00:28.273130,192.168.1.162,20.50.88.242,44865,443,TCP,54,A
2025-06-16T12:00:28.935899,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:30.979701,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:32.338602,192.168.1.172,239.255.255.250,39367,1900,UDP,143,
2025-06-16T12:00:32.911489,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:34.958710,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:36.991319,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:39.020454,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:41.216047,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:43.263266,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:44.902991,192.168.1.20,224.0.0.251,5353,5353,UDP,247,
2025-06-16T12:00:45.124699,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:45.925830,192.168.1.20,224.0.0.251,5353,5353,UDP,247,
2025-06-16T12:00:47.155913,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:49.208975,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:51.238962,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:53.305455,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:55.558642,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:57.198625,192.168.1.60,239.255.255.250,49885,1900,UDP,325,
2025-06-16T12:00:57.402444,192.168.1.60,239.255.255.250,57782,1900,UDP,334,
2025-06-16T12:00:57.457415,192.168.1.60,239.255.255.250,48360,1900,UDP,381,
2025-06-16T12:00:57.521646,192.168.1.60,239.255.255.250,53216,1900,UDP,389,
2025-06-16T12:00:57.578362,192.168.1.60,239.255.255.250,45455,1900,UDP,391,
2025-06-16T12:00:57.642823,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:00:57.706431,192.168.1.60,239.255.255.250,59964,1900,UDP,379,
2025-06-16T12:00:57.758315,192.168.1.60,239.255.255.250,35394,1900,UDP,325,
2025-06-16T12:00:57.829827,192.168.1.60,239.255.255.250,57599,1900,UDP,334,
2025-06-16T12:00:57.897453,192.168.1.60,239.255.255.250,51072,1900,UDP,381,
2025-06-16T12:00:57.948919,192.168.1.60,239.255.255.250,59135,1900,UDP,389,
2025-06-16T12:00:58.040687,192.168.1.60,239.255.255.250,45433,1900,UDP,391,
2025-06-16T12:00:58.392807,192.168.1.60,239.255.255.250,55928,1900,UDP,379,
2025-06-16T12:00:58.456351,192.168.1.60,239.255.255.250,57225,1900,UDP,325,
2025-06-16T12:00:58.524196,192.168.1.60,239.255.255.250,46501,1900,UDP,334,
2025-06-16T12:00:58.584195,192.168.1.60,239.255.255.250,36916,1900,UDP,381,
2025-06-16T12:00:58.647968,192.168.1.60,239.255.255.250,47223,1900,UDP,389,
2025-06-16T12:00:58.711730,192.168.1.60,239.255.255.250,45000,1900,UDP,391,
2025-06-16T12:00:58.774810,192.168.1.60,239.255.255.250,49065,1900,UDP,379,
2025-06-16T12:00:58.843417,192.168.1.60,239.255.255.250,45018,1900,UDP,325,
2025-06-16T12:00:58.902327,192.168.1.60,239.255.255.250,57829,1900,UDP,334,
2025-06-16T12:00:58.972865,192.168.1.60,239.255.255.250,57767,1900,UDP,381,
2025-06-16T12:00:59.035232,192.168.1.60,239.255.255.250,60937,1900,UDP,389,
2025-06-16T12:00:59.099841,192.168.1.60,239.255.255.250,39051,1900,UDP,391,
2025-06-16T12:00:59.158858,192.168.1.60,239.255.255.250,40867,1900,UDP,379,
2025-06-16T12:00:59.414077,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:01.700064,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:02.188408,192.168.1.162,224.0.0.251,5353,5353,UDP,251,
2025-06-16T12:01:02.249927,192.168.1.162,224.0.0.251,5353,5353,UDP,84,
2025-06-16T12:01:02.452252,192.168.1.162,224.0.0.251,5353,5353,UDP,84,
2025-06-16T12:01:02.706211,192.168.1.162,224.0.0.251,5353,5353,UDP,84,
2025-06-16T12:01:02.961969,192.168.1.162,224.0.0.251,5353,5353,UDP,363,
2025-06-16T12:01:03.025309,192.168.1.162,224.0.0.251,5353,5353,UDP,308,
2025-06-16T12:01:03.538713,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:05.792427,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:07.432472,192.168.1.104,239.255.255.250,57587,1900,UDP,143,
2025-06-16T12:01:07.641222,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:08.250970,192.168.1.109,239.255.255.250,59974,1900,UDP,143,
2025-06-16T12:01:09.520750,192.168.1.162,192.168.1.1,44889,53,TCP,66,S
2025-06-16T12:01:09.890953,192.168.1.162,192.168.1.1,44890,53,TCP,66,S
2025-06-16T12:01:09.945335,192.168.1.162,192.168.1.1,44891,53,TCP,66,S
2025-06-16T12:01:10.009197,192.168.1.1,192.168.1.162,53,44890,TCP,66,SA
2025-06-16T12:01:10.076099,192.168.1.1,192.168.1.162,53,44889,TCP,66,SA
2025-06-16T12:01:10.137975,192.168.1.1,192.168.1.162,53,44891,TCP,66,SA
2025-06-16T12:01:10.198956,192.168.1.162,192.168.1.1,44890,53,TCP,54,A
2025-06-16T12:01:10.262815,192.168.1.162,192.168.1.1,44889,53,TCP,54,A
2025-06-16T12:01:10.311036,192.168.1.162,192.168.1.1,44891,53,TCP,54,A
2025-06-16T12:01:10.377026,192.168.1.162,192.168.1.1,44891,53,TCP,56,PA
2025-06-16T12:01:10.438524,192.168.1.162,192.168.1.1,44891,53,TCP,87,PA
2025-06-16T12:01:10.488685,192.168.1.162,192.168.1.1,44889,53,TCP,56,PA
2025-06-16T12:01:10.558525,192.168.1.162,192.168.1.1,44889,53,TCP,87,PA
2025-06-16T12:01:10.620821,192.168.1.162,192.168.1.1,44890,53,TCP,56,PA
2025-06-16T12:01:10.697502,192.168.1.162,192.168.1.1,44890,53,TCP,87,PA
2025-06-16T12:01:10.757253,192.168.1.1,192.168.1.162,53,44889,TCP,54,A
2025-06-16T12:01:10.805008,192.168.1.1,192.168.1.162,53,44890,TCP,54,A
2025-06-16T12:01:10.884542,192.168.1.1,192.168.1.162,53,44890,TCP,105,PA
2025-06-16T12:01:10.943418,192.168.1.1,192.168.1.162,53,44891,TCP,66,A
2025-06-16T12:01:11.003644,192.168.1.1,192.168.1.162,53,44889,TCP,54,A
2025-06-16T12:01:11.065070,192.168.1.162,192.168.1.1,44890,53,TCP,54,FA
2025-06-16T12:01:11.116860,192.168.1.1,192.168.1.162,53,44890,TCP,54,A
2025-06-16T12:01:11.178461,192.168.1.1,192.168.1.162,53,44891,TCP,54,A
2025-06-16T12:01:11.235189,192.168.1.162,192.168.1.1,44890,53,TCP,54,A
2025-06-16T12:01:11.301237,192.168.1.1,192.168.1.162,53,44890,TCP,54,FA
2025-06-16T12:01:11.362576,192.168.1.162,192.168.1.1,44890,53,TCP,54,A
2025-06-16T12:01:11.428214,192.168.1.1,192.168.1.162,53,44889,TCP,117,PA
2025-06-16T12:01:11.490384,192.168.1.1,192.168.1.162,53,44891,TCP,146,PA
2025-06-16T12:01:11.557670,192.168.1.162,192.168.1.1,44889,53,TCP,54,FA
2025-06-16T12:01:11.614459,192.168.1.162,192.168.1.1,44891,53,TCP,54,FA
2025-06-16T12:01:11.677547,192.168.1.1,192.168.1.162,53,44889,TCP,54,FA
2025-06-16T12:01:11.737765,192.168.1.162,192.168.1.1,44889,53,TCP,54,A
2025-06-16T12:01:11.793692,192.168.1.1,192.168.1.162,53,44891,TCP,54,FA
2025-06-16T12:01:11.873530,192.168.1.162,192.168.1.1,44891,53,TCP,54,A
2025-06-16T12:01:11.941023,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:12.007952,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:12.641991,192.168.1.162,255.255.255.255,56668,3289,UDP,56,
2025-06-16T12:01:13.989955,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:15.646888,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:17.729187,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:19.924755,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:21.763533,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:22.644956,192.168.1.162,255.255.255.255,56668,3289,UDP,56,
2025-06-16T12:01:24.022369,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:25.864862,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:27.910756,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:29.958556,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:31.933524,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:32.310930,192.168.1.172,239.255.255.250,39367,1900,UDP,143,
2025-06-16T12:01:32.645962,192.168.1.162,255.255.255.255,56668,3289,UDP,56,
2025-06-16T12:01:33.971944,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:34.059757,192.168.1.20,224.0.0.251,5353,5353,UDP,247,
2025-06-16T12:01:35.063063,192.168.1.20,224.0.0.251,5353,5353,UDP,247,
2025-06-16T12:01:36.106776,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:38.034905,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:40.075502,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:42.240842,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:43.192917,192.168.1.162,255.255.255.255,56675,3289,UDP,56,
2025-06-16T12:01:44.299630,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:46.348921,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:48.221237,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:50.438687,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:52.486644,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:53.168166,192.168.1.162,255.255.255.255,56675,3289,UDP,56,
2025-06-16T12:01:54.332911,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:56.383225,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:57.162399,192.168.1.60,239.255.255.250,38992,1900,UDP,325,
2025-06-16T12:01:57.225661,192.168.1.60,239.255.255.250,46646,1900,UDP,334,
2025-06-16T12:01:57.401317,192.168.1.60,239.255.255.250,54853,1900,UDP,381,
2025-06-16T12:01:57.470971,192.168.1.60,239.255.255.250,33765,1900,UDP,389,
2025-06-16T12:01:57.530899,192.168.1.60,239.255.255.250,44155,1900,UDP,391,
2025-06-16T12:01:57.587181,192.168.1.60,239.255.255.250,38778,1900,UDP,379,
2025-06-16T12:01:57.649848,192.168.1.60,239.255.255.250,56893,1900,UDP,325,
2025-06-16T12:01:57.703966,192.168.1.60,239.255.255.250,54704,1900,UDP,334,
2025-06-16T12:01:57.773409,192.168.1.60,239.255.255.250,53347,1900,UDP,381,
2025-06-16T12:01:57.834839,192.168.1.60,239.255.255.250,46562,1900,UDP,389,
2025-06-16T12:01:57.891242,192.168.1.60,239.255.255.250,33324,1900,UDP,391,
2025-06-16T12:01:57.950740,192.168.1.60,239.255.255.250,37752,1900,UDP,379,
2025-06-16T12:01:58.013956,192.168.1.60,239.255.255.250,48903,1900,UDP,325,
2025-06-16T12:01:58.072003,192.168.1.60,239.255.255.250,58364,1900,UDP,334,
2025-06-16T12:01:58.135310,192.168.1.60,239.255.255.250,39060,1900,UDP,381,
2025-06-16T12:01:58.198200,192.168.1.60,239.255.255.250,56026,1900,UDP,389,
2025-06-16T12:01:58.266619,192.168.1.60,239.255.255.250,51447,1900,UDP,391,
2025-06-16T12:01:58.319478,192.168.1.60,239.255.255.250,36993,1900,UDP,379,
2025-06-16T12:01:58.394186,192.168.1.60,239.255.255.250,59031,1900,UDP,325,
2025-06-16T12:01:58.468881,192.168.1.60,239.255.255.250,51287,1900,UDP,334,
2025-06-16T12:01:58.531479,192.168.1.60,239.255.255.250,56859,1900,UDP,381,
2025-06-16T12:01:58.589450,192.168.1.60,239.255.255.250,37981,1900,UDP,389,
2025-06-16T12:01:58.651786,192.168.1.60,239.255.255.250,59202,1900,UDP,391,
2025-06-16T12:01:58.712653,192.168.1.60,239.255.255.250,33943,1900,UDP,379,
2025-06-16T12:01:58.793098,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:01:59.585491,192.168.1.162,192.168.1.1,44892,53,TCP,66,S
2025-06-16T12:01:59.654393,192.168.1.162,192.168.1.1,44893,53,TCP,66,S
2025-06-16T12:01:59.708587,192.168.1.162,192.168.1.1,44894,53,TCP,66,S
2025-06-16T12:01:59.768125,192.168.1.1,192.168.1.162,53,44893,TCP,66,SA
2025-06-16T12:01:59.832242,192.168.1.1,192.168.1.162,53,44892,TCP,66,SA
2025-06-16T12:01:59.897015,192.168.1.1,192.168.1.162,53,44894,TCP,66,SA
2025-06-16T12:01:59.960210,192.168.1.162,192.168.1.1,44893,53,TCP,54,A
2025-06-16T12:02:00.024610,192.168.1.162,192.168.1.1,44892,53,TCP,54,A
2025-06-16T12:02:00.078618,192.168.1.162,192.168.1.1,44894,53,TCP,54,A
2025-06-16T12:02:00.148781,192.168.1.162,192.168.1.1,44894,53,TCP,56,PA
2025-06-16T12:02:00.216111,192.168.1.162,192.168.1.1,44894,53,TCP,92,PA
2025-06-16T12:02:00.585075,192.168.1.162,192.168.1.1,44892,53,TCP,56,PA
2025-06-16T12:02:00.664697,192.168.1.162,192.168.1.1,44892,53,TCP,92,PA
2025-06-16T12:02:00.728480,192.168.1.162,192.168.1.1,44893,53,TCP,56,PA
2025-06-16T12:02:00.776722,192.168.1.162,192.168.1.1,44893,53,TCP,92,PA
2025-06-16T12:02:00.850118,192.168.1.1,192.168.1.162,53,44894,TCP,54,A
2025-06-16T12:02:00.908787,192.168.1.1,192.168.1.162,53,44894,TCP,54,A
2025-06-16T12:02:00.975234,192.168.1.1,192.168.1.162,53,44892,TCP,54,A
2025-06-16T12:02:01.068958,192.168.1.1,192.168.1.162,53,44892,TCP,122,PA
2025-06-16T12:02:01.130821,192.168.1.162,192.168.1.1,44892,53,TCP,54,FA
2025-06-16T12:02:01.193429,192.168.1.1,192.168.1.162,53,44893,TCP,54,A
2025-06-16T12:02:01.254922,192.168.1.1,192.168.1.162,53,44894,TCP,54,A
2025-06-16T12:02:01.318448,192.168.1.1,192.168.1.162,53,44892,TCP,54,A
2025-06-16T12:02:01.411721,192.168.1.162,192.168.1.1,44892,53,TCP,54,A
2025-06-16T12:02:01.467076,192.168.1.1,192.168.1.162,53,44893,TCP,54,A
2025-06-16T12:02:01.547222,192.168.1.1,192.168.1.162,53,44892,TCP,54,FA
2025-06-16T12:02:01.610978,192.168.1.162,192.168.1.1,44892,53,TCP,54,A
2025-06-16T12:02:01.667322,192.168.1.1,192.168.1.162,53,44893,TCP,110,PA
2025-06-16T12:02:01.717922,192.168.1.162,192.168.1.1,44893,53,TCP,54,FA
2025-06-16T12:02:01.782307,192.168.1.1,192.168.1.162,53,44893,TCP,54,FA
2025-06-16T12:02:01.845801,192.168.1.162,192.168.1.1,44893,53,TCP,54,A
2025-06-16T12:02:01.904891,192.168.1.162,192.168.1.1,44894,53,TCP,54,FA
2025-06-16T12:02:01.973315,192.168.1.1,192.168.1.162,53,44894,TCP,144,PA
2025-06-16T12:02:02.025764,192.168.1.162,192.168.1.1,44894,53,TCP,54,RA
2025-06-16T12:02:02.085160,192.168.1.1,192.168.1.162,53,44894,TCP,54,FA
2025-06-16T12:02:02.161104,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:02:02.220123,192.168.1.162,192.168.1.1,50817,53,UDP,81,
2025-06-16T12:02:02.276021,192.168.1.162,192.168.1.1,58672,53,UDP,81,
2025-06-16T12:02:02.355923,192.168.1.1,192.168.1.162,53,50817,UDP,113,
2025-06-16T12:02:02.418125,192.168.1.1,192.168.1.162,53,58672,UDP,109,
2025-06-16T12:02:02.516765,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:02:03.174023,192.168.1.162,255.255.255.255,56675,3289,UDP,56,
2025-06-16T12:02:04.490276,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:02:06.625849,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:02:07.442740,192.168.1.104,239.255.255.250,57587,1900,UDP,143,
2025-06-16T12:02:07.842032,192.168.1.162,192.168.1.1,65498,53,UDP,75,
2025-06-16T12:02:07.908010,192.168.1.162,192.168.1.1,49909,53,UDP,75,
2025-06-16T12:02:07.968981,192.168.1.1,192.168.1.162,53,65498,UDP,222,
2025-06-16T12:02:08.038189,192.168.1.1,192.168.1.162,53,49909,UDP,276,
2025-06-16T12:02:08.097183,192.168.1.162,68.220.193.245,44896,443,TCP,66,S
2025-06-16T12:02:08.160020,192.168.1.109,239.255.255.250,59974,1900,UDP,143,
2025-06-16T12:02:08.400942,68.220.193.245,192.168.1.162,443,44896,TCP,66,SA
2025-06-16T12:02:08.467188,192.168.1.162,68.220.193.245,44896,443,TCP,54,A
2025-06-16T12:02:08.528796,192.168.1.162,68.220.193.245,44896,443,TCP,225,PA
2025-06-16T12:02:08.633990,68.220.193.245,192.168.1.162,443,44896,TCP,54,A
2025-06-16T12:02:08.696609,68.220.193.245,192.168.1.162,443,44896,TCP,54,A
2025-06-16T12:02:08.758580,68.220.193.245,192.168.1.162,443,44896,TCP,1316,PA
2025-06-16T12:02:08.818256,68.220.193.245,192.168.1.162,443,44896,TCP,1316,A
2025-06-16T12:02:08.882909,68.220.193.245,192.168.1.162,443,44896,TCP,1247,PA
2025-06-16T12:02:08.946519,68.220.193.245,192.168.1.162,443,44896,TCP,1316,A
2025-06-16T12:02:09.008205,192.168.1.162,68.220.193.245,44896,443,TCP,66,A
2025-06-16T12:02:09.070227,192.168.1.162,68.220.193.245,44896,443,TCP,54,A
2025-06-16T12:02:09.125237,192.168.1.162,68.220.193.245,44896,443,TCP,66,A
2025-06-16T12:02:09.191048,192.168.1.162,68.220.193.245,44896,443,TCP,54,A
2025-06-16T12:02:09.250116,192.168.1.162,68.220.193.245,44896,443,TCP,180,PA
2025-06-16T12:02:09.312149,192.168.1.60,192.168.1.255,55055,5775,UDP,86,
2025-06-16T12:02:09.381388,68.220.193.245,192.168.1.162,443,44896,TCP,312,PA
2025-06-16T12:02:09.438796,192.168.1.162,68.220.193.245,44896,443,TCP,362,PA
2025-06-16T12:02:09.502378,68.220.193.245,192.168.1.162,443,44896,TCP,108,PA
2025-06-16T12:02:09.566327,192.168.1.162,68.220.193.245,44896,443,TCP,4191,PA
2025-06-16T12:02:09.630195,68.220.193.245,192.168.1.162,443,44896,TCP,66,A
2025-06-16T12:02:09.687787,68.220.193.245,192.168.1.162,443,44896,TCP,54,A
2025-06-16T12:02:09.741752,68.220.193.245,192.168.1.162,443,44896,TCP,362,PA
2025-06-16T12:02:09.806046,192.168.1.162,68.220.193.245,44896,443,TCP,54,A
2025-06-16T12:02:10.110756,192.168.1.162,192.168.1.1,44897,53,TCP,66,S
2025-06-16T12:02:10.174048,192.168.1.162,192.168.1.1,44898,53,TCP,66,S
2025-06-16T12:02:10.236455,192.168.1.162,192.168.1.1,44899,53,TCP,66,S
2025-06-16T12:02:10.304133,192.168.1.1,192.168.1.162,53,44898,TCP,66,SA
2025-06-16T12:02:10.707301,192.168.1.1,192.168.1.162,53,44897,TCP,66,SA
